<TICKER> <PER> <DATE> <TIME> <CLOSE>
XAU D 20111026 000000 1 723.7500000
XAU D 20111027 000000 1 744.5000000
XAU D 20111028 000000 1 742.5000000
XAU D 20111031 000000 1 713.9500000
XAU D 20111101 000000 1 718.9500000
XAU D 20111102 000000 1 736.7000000
XAU D 20111103 000000 1 762.6500000
XAU D 20111104 000000 1 752.8000000
XAU D 20111107 000000 1 794.7900000
XAU D 20111108 000000 1 784.8500000
XAU D 20111109 000000 1 771.1000000
XAU D 20111110 000000 1 759.6000000
XAU D 20111111 000000 1 788.1000000
XAU D 20111114 000000 1 779.8900000
XAU D 20111115 000000 1 781.0000000
XAU D 20111116 000000 1 762.8500000
XAU D 20111117 000000 1 721.5000000
XAU D 20111118 000000 1 723.7500000
XAU D 20111121 000000 1 678.4700000
XAU D 20111122 000000 1 699.7000000
XAU D 20111123 000000 1 692.5000000
XAU D 20111124 000000 1 694.6700000
XAU D 20111125 000000 1 680.0700000
XAU D 20111128 000000 1 711.5000000
XAU D 20111129 000000 1 715.1000000
XAU D 20111130 000000 1 746.0000000
XAU D 20111201 000000 1 744.4500000
XAU D 20111202 000000 1 746.6500000
XAU D 20111205 000000 1 722.1000000
XAU D 20111206 000000 1 728.1800000
XAU D 20111207 000000 1 741.7900000
XAU D 20111208 000000 1 707.7700000
XAU D 20111209 000000 1 710.7600000
XAU D 20111212 000000 1 666.4000000
XAU D 20111213 000000 1 631.5500000
XAU D 20111214 000000 1 573.5000000
XAU D 20111215 000000 1 570.2600000
XAU D 20111216 000000 1 598.4500000
XAU D 20111219 000000 1 593.6000000
XAU D 20111220 000000 1 614.8500000
XAU D 20111221 000000 1 614.8000000
XAU D 20111222 000000 1 606.2000000
XAU D 20111223 000000 1 606.6900000
XAU D 20111226 000000 1 604.1000000
XAU D 20111227 000000 1 592.8000000
XAU D 20111228 000000 1 555.8800000
XAU D 20111229 000000 1 545.1000000
XAU D 20111230 000000 1 563.6900000
XAU D 20120102 000000 1 564.5000000
XAU D 20120103 000000 1 602.4700000
XAU D 20120104 000000 1 610.6000000
XAU D 20120105 000000 1 621.3000000
XAU D 20120106 000000 1 616.4400000
XAU D 20120109 000000 1 611.1500000
XAU D 20120110 000000 1 632.9000000
XAU D 20120111 000000 1 640.7000000
XAU D 20120112 000000 1 649.8300000
XAU D 20120113 000000 1 638.9000000
XAU D 20120116 000000 1 643.4000000
XAU D 20120117 000000 1 651.1000000
XAU D 20120118 000000 1 659.1000000
XAU D 20120119 000000 1 657.4000000
XAU D 20120120 000000 1 666.5800000
XAU D 20120123 000000 1 677.2000000
XAU D 20120124 000000 1 665.6000000
XAU D 20120125 000000 1 709.5800000
XAU D 20120126 000000 1 721.1000000
XAU D 20120127 000000 1 738.5900000
XAU D 20120130 000000 1 729.2000000
XAU D 20120131 000000 1 737.7000000
XAU D 20120201 000000 1 743.7200000
XAU D 20120202 000000 1 758.9000000
XAU D 20120203 000000 1 725.1100000
XAU D 20120206 000000 1 719.4000000
XAU D 20120207 000000 1 745.3000000
XAU D 20120208 000000 1 733.4500000
XAU D 20120209 000000 1 731.4700000
XAU D 20120210 000000 1 721.0500000
XAU D 20120213 000000 1 722.2000000
XAU D 20120214 000000 1 719.5000000
XAU D 20120215 000000 1 727.3000000
XAU D 20120216 000000 1 728.6000000
XAU D 20120217 000000 1 722.4000000
XAU D 20120220 000000 1 734.3000000
XAU D 20120221 000000 1 758.9000000
XAU D 20120222 000000 1 776.4000000
XAU D 20120223 000000 1 779.9000000
XAU D 20120224 000000 1 772.3000000
XAU D 20120227 000000 1 766.9300000
XAU D 20120228 000000 1 784.3000000
XAU D 20120229 000000 1 696.2200000
XAU D 20120301 000000 1 717.5000000
XAU D 20120302 000000 1 711.7000000
XAU D 20120305 000000 1 706.1000000
XAU D 20120306 000000 1 674.3300000
XAU D 20120307 000000 1 685.1500000
XAU D 20120308 000000 1 700.2200000
XAU D 20120309 000000 1 713.2500000
XAU D 20120312 000000 1 698.9000000
XAU D 20120313 000000 1 675.1000000
XAU D 20120314 000000 1 643.1000000
XAU D 20120315 000000 1 656.8000000
XAU D 20120316 000000 1 659.1000000
XAU D 20120319 000000 1 663.1000000
XAU D 20120320 000000 1 650.0000000
XAU D 20120321 000000 1 649.9000000
XAU D 20120322 000000 1 644.4000000
XAU D 20120323 000000 1 661.4000000
XAU D 20120326 000000 1 689.4000000
XAU D 20120327 000000 1 679.9000000
XAU D 20120328 000000 1 661.4000000
XAU D 20120329 000000 1 660.3000000
XAU D 20120330 000000 1 668.1300000
XAU D 20120402 000000 1 676.3000000
XAU D 20120403 000000 1 645.3000000
XAU D 20120404 000000 1 619.9000000
XAU D 20120405 000000 1 630.2000000
XAU D 20120406 000000 1 638.8000000
XAU D 20120409 000000 1 640.2000000
XAU D 20120410 000000 1 659.8000000
XAU D 20120411 000000 1 656.9000000
XAU D 20120412 000000 1 674.4000000
XAU D 20120413 000000 1 657.5000000
XAU D 20120416 000000 1 650.6000000
XAU D 20120417 000000 1 649.4000000
XAU D 20120418 000000 1 641.2000000
XAU D 20120419 000000 1 642.3000000
XAU D 20120420 000000 1 642.3000000
XAU D 20120423 000000 1 637.8000000
XAU D 20120424 000000 1 640.9000000
XAU D 20120425 000000 1 643.1000000
XAU D 20120426 000000 1 657.6000000
XAU D 20120427 000000 1 662.3000000
XAU D 20120430 000000 1 663.7000000
XAU D 20120501 000000 1 662.0000000
XAU D 20120502 000000 1 653.0400000
XAU D 20120503 000000 1 635.5000000
XAU D 20120504 000000 1 643.1000000
XAU D 20120507 000000 1 637.9000000
XAU D 20120508 000000 1 604.7000000
XAU D 20120509 000000 1 589.4000000
XAU D 20120510 000000 1 593.3000000
XAU D 20120511 000000 1 578.7000000
XAU D 20120514 000000 1 556.7000000
XAU D 20120515 000000 1 544.3000000
XAU D 20120516 000000 1 539.3000000
XAU D 20120517 000000 1 574.4000000
XAU D 20120518 000000 1 592.6000000
XAU D 20120521 000000 1 592.1000000
XAU D 20120522 000000 1 567.9000000
XAU D 20120523 000000 1 561.5000000
XAU D 20120524 000000 1 557.6000000
XAU D 20120525 000000 1 572.3000000
XAU D 20120528 000000 1 573.2000000
XAU D 20120529 000000 1 554.6000000
XAU D 20120530 000000 1 561.9000000
XAU D 20120531 000000 1 559.8000000
XAU D 20120601 000000 1 624.1000000
XAU D 20120604 000000 1 617.9000000
XAU D 20120605 000000 1 616.6000000
XAU D 20120606 000000 1 619.1000000
XAU D 20120607 000000 1 589.8000000
XAU D 20120608 000000 1 593.6000000
XAU D 20120611 000000 1 595.3000000
XAU D 20120612 000000 1 609.6000000
XAU D 20120613 000000 1 618.0000000
XAU D 20120614 000000 1 622.7000000
XAU D 20120615 000000 1 627.2000000
XAU D 20120618 000000 1 628.0000000
XAU D 20120619 000000 1 618.1000000
XAU D 20120620 000000 1 605.4000000
XAU D 20120621 000000 1 564.8000000
XAU D 20120622 000000 1 571.7000000
XAU D 20120625 000000 1 584.4000000
XAU D 20120626 000000 1 571.5000000
XAU D 20120627 000000 1 573.7000000
XAU D 20120628 000000 1 551.4000000
XAU D 20120629 000000 1 597.4300000
XAU D 20120702 000000 1 596.5000000
XAU D 20120703 000000 1 618.9000000
XAU D 20120704 000000 1 614.5000000
XAU D 20120705 000000 1 604.9000000
XAU D 20120706 000000 1 582.2000000
XAU D 20120709 000000 1 588.9000000
XAU D 20120710 000000 1 567.9000000
XAU D 20120711 000000 1 576.1000000
XAU D 20120712 000000 1 571.6000000
XAU D 20120713 000000 1 588.1000000
XAU D 20120716 000000 1 589.8000000
XAU D 20120717 000000 1 583.0000000
XAU D 20120718 000000 1 572.5500000
XAU D 20120719 000000 1 581.4000000
XAU D 20120720 000000 1 583.6000000
XAU D 20120723 000000 1 576.3000000
XAU D 20120724 000000 1 578.5000000
XAU D 20120725 000000 1 604.4000000
XAU D 20120726 000000 1 615.3000000
XAU D 20120727 000000 1 622.7000000
XAU D 20120730 000000 1 621.1000000
XAU D 20120731 000000 1 614.2000000
XAU D 20120801 000000 1 599.8000000
XAU D 20120802 000000 1 588.2000000
XAU D 20120803 000000 1 601.2000000
XAU D 20120806 000000 1 610.5000000
XAU D 20120807 000000 1 611.0000000
XAU D 20120808 000000 1 611.5000000
XAU D 20120809 000000 1 617.0000000
XAU D 20120810 000000 1 619.5000000
XAU D 20120813 000000 1 609.5000000
XAU D 20120814 000000 1 598.5000000
XAU D 20120815 000000 1 602.7000000
XAU D 20120816 000000 1 613.8000000
XAU D 20120817 000000 1 615.5000000
XAU D 20120820 000000 1 620.4000000
XAU D 20120821 000000 1 638.2000000
XAU D 20120822 000000 1 653.7000000
XAU D 20120823 000000 1 669.7000000
XAU D 20120824 000000 1 669.9000000
XAU D 20120827 000000 1 663.2000000
XAU D 20120828 000000 1 666.7000000
XAU D 20120829 000000 1 656.0000000
XAU D 20120830 000000 1 655.0000000
XAU D 20120831 000000 1 691.4000000
XAU D 20120903 000000 1 691.4000000
XAU D 20120904 000000 1 694.5500000
XAU D 20120905 000000 1 693.1500000
XAU D 20120906 000000 1 700.9000000
XAU D 20120907 000000 1 735.4000000
XAU D 20120910 000000 1 724.6600000
XAU D 20120911 000000 1 731.1500000
XAU D 20120912 000000 1 731.2000000
XAU D 20120913 000000 1 766.9000000
XAU D 20120914 000000 1 769.6000000
XAU D 20120917 000000 1 762.0000000
XAU D 20120918 000000 1 771.0000000
XAU D 20120919 000000 1 769.7000000
XAU D 20120920 000000 1 767.2000000
XAU D 20120921 000000 1 772.2000000
XAU D 20120924 000000 1 764.2000000
XAU D 20120925 000000 1 760.4000000
XAU D 20120926 000000 1 752.1000000
XAU D 20120927 000000 1 777.0000000
XAU D 20120928 000000 1 771.9000000
XAU D 20121001 000000 1 775.6000000
XAU D 20121002 000000 1 774.3000000
XAU D 20121003 000000 1 777.8000000
XAU D 20121004 000000 1 789.1700000
XAU D 20121005 000000 1 780.3000000
XAU D 20121008 000000 1 774.8000000
XAU D 20121009 000000 1 763.3000000
XAU D 20121010 000000 1 762.2000000
XAU D 20121011 000000 1 767.6000000
XAU D 20121012 000000 1 753.5000000
XAU D 20121015 000000 1 736.0000000
XAU D 20121016 000000 1 748.0000000
XAU D 20121017 000000 1 749.5000000
XAU D 20121018 000000 1 741.2000000
XAU D 20121019 000000 1 721.1000000
XAU D 20121022 000000 1 728.6000000
XAU D 20121023 000000 1 707.0000000
XAU D 20121024 000000 1 701.2000000
XAU D 20121025 000000 1 709.6000000
XAU D 20121026 000000 1 711.0000000
XAU D 20121029 000000 1 709.3000000
XAU D 20121030 000000 1 709.2000000
XAU D 20121031 000000 1 718.3600000
XAU D 20121101 000000 1 713.9500000
XAU D 20121102 000000 1 677.4000000
XAU D 20121105 000000 1 684.4700000
XAU D 20121106 000000 1 715.9000000
XAU D 20121107 000000 1 716.4300000
XAU D 20121108 000000 1 731.3000000
XAU D 20121109 000000 1 730.8100000
XAU D 20121112 000000 1 727.8000000
XAU D 20121113 000000 1 724.9000000
XAU D 20121114 000000 1 726.4800000
XAU D 20121115 000000 1 715.8100000
XAU D 20121116 000000 1 713.5700000
XAU D 20121119 000000 1 731.6600000
XAU D 20121120 000000 1 728.5600000
XAU D 20121121 000000 1 728.5000000
XAU D 20121122 000000 1 729.8000000
XAU D 20121123 000000 1 745.3000000
XAU D 20121126 000000 1 748.7000000
XAU D 20121127 000000 1 742.0500000
XAU D 20121128 000000 1 719.7000000
XAU D 20121129 000000 1 725.4200000
XAU D 20121130 000000 1 714.5000000
XAU D 20121203 000000 1 715.5000000
XAU D 20121204 000000 1 697.6500000
XAU D 20121205 000000 1 693.3000000
XAU D 20121206 000000 1 699.1300000
XAU D 20121207 000000 1 703.4000000
XAU D 20121210 000000 1 711.9000000
XAU D 20121211 000000 1 710.0900000
XAU D 20121212 000000 1 711.4600000
XAU D 20121213 000000 1 696.8000000
XAU D 20121214 000000 1 695.4200000
XAU D 20121217 000000 1 697.0900000
XAU D 20121218 000000 1 670.4800000
XAU D 20121219 000000 1 666.7600000
XAU D 20121220 000000 1 647.5900000
XAU D 20121221 000000 1 656.6000000
XAU D 20121224 000000 1 658.2000000
XAU D 20121225 000000 1 658.2000000
XAU D 20121226 000000 1 659.9000000
XAU D 20121227 000000 1 663.7100000
XAU D 20121228 000000 1 654.9000000
XAU D 20121231 000000 1 674.7600000
XAU D 20130101 000000 1 675.0000000
XAU D 20130102 000000 1 686.7000000
XAU D 20130103 000000 1 662.9400000
XAU D 20130104 000000 1 656.4600000
XAU D 20130107 000000 1 647.1000000
XAU D 20130108 000000 1 658.7000000
XAU D 20130109 000000 1 657.9300000
XAU D 20130110 000000 1 675.0000000
XAU D 20130111 000000 1 662.8600000
XAU D 20130114 000000 1 667.1600000
XAU D 20130115 000000 1 678.8800000
XAU D 20130116 000000 1 679.2000000
XAU D 20130117 000000 1 687.7000000
XAU D 20130118 000000 1 683.6600000
XAU D 20130121 000000 1 689.4000000
XAU D 20130122 000000 1 691.8800000
XAU D 20130123 000000 1 686.2000000
XAU D 20130124 000000 1 667.5900000
XAU D 20130125 000000 1 658.5100000
XAU D 20130128 000000 1 655.2000000
XAU D 20130129 000000 1 663.6500000
XAU D 20130130 000000 1 676.9300000
XAU D 20130131 000000 1 663.5800000
XAU D 20130201 000000 1 666.7000000
XAU D 20130204 000000 1 674.4000000
XAU D 20130205 000000 1 672.4000000
XAU D 20130206 000000 1 677.4900000
XAU D 20130207 000000 1 671.1000000
XAU D 20130208 000000 1 667.3500000
XAU D 20130211 000000 1 648.0000000
XAU D 20130212 000000 1 650.8000000
XAU D 20130213 000000 1 642.3000000
XAU D 20130214 000000 1 634.8000000
XAU D 20130215 000000 1 608.9000000
XAU D 20130218 000000 1 609.8000000
XAU D 20130219 000000 1 604.3500000
XAU D 20130220 000000 1 563.2300000
XAU D 20130221 000000 1 575.7500000
XAU D 20130222 000000 1 580.4700000
XAU D 20130225 000000 1 593.8800000
XAU D 20130226 000000 1 613.4500000
XAU D 20130227 000000 1 597.3000000
XAU D 20130228 000000 1 580.0800000
XAU D 20130301 000000 1 574.9000000
XAU D 20130304 000000 1 573.8400000
XAU D 20130305 000000 1 575.2100000
XAU D 20130306 000000 1 583.7000000
XAU D 20130307 000000 1 578.6900000
XAU D 20130308 000000 1 578.3400000
XAU D 20130311 000000 1 579.9500000
XAU D 20130312 000000 1 592.2000000
XAU D 20130313 000000 1 587.3000000
XAU D 20130314 000000 1 589.8000000
XAU D 20130315 000000 1 592.2000000
XAU D 20130318 000000 1 602.9900000
XAU D 20130319 000000 1 608.6500000
XAU D 20130320 000000 1 606.0500000
XAU D 20130321 000000 1 612.6500000
XAU D 20130322 000000 1 608.6000000
XAU D 20130325 000000 1 604.1000000
XAU D 20130326 000000 1 597.0500000
XAU D 20130327 000000 1 604.9500000
XAU D 20130328 000000 1 595.1000000
XAU D 20130329 000000 1 594.3000000
XAU D 20130330 000000 1 594.3000000
XAU D 20130401 000000 1 598.7000000
XAU D 20130402 000000 1 575.7000000
XAU D 20130403 000000 1 557.9000000
XAU D 20130404 000000 1 552.8500000
XAU D 20130405 000000 1 581.5000000
XAU D 20130406 000000 1 581.5000000
XAU D 20130408 000000 1 572.3000000
XAU D 20130409 000000 1 584.5000000
XAU D 20130410 000000 1 558.8500000
XAU D 20130411 000000 1 559.7500000
XAU D 20130412 000000 1 480.3000000
XAU D 20130413 000000 1 480.3000000
XAU D 20130415 000000 1 351.7000000
XAU D 20130416 000000 1 367.8500000
XAU D 20130417 000000 1 376.8500000
XAU D 20130418 000000 1 390.7000000
XAU D 20130419 000000 1 405.8000000
XAU D 20130420 000000 1 405.8000000
XAU D 20130422 000000 1 424.8500000
XAU D 20130423 000000 1 413.4000000
XAU D 20130424 000000 1 430.4000000
XAU D 20130425 000000 1 465.9500000
XAU D 20130426 000000 1 462.2800000
XAU D 20130427 000000 1 462.2800000
XAU D 20130429 000000 1 473.9000000
XAU D 20130430 000000 1 474.7500000
XAU D 20130501 000000 1 455.7500000
XAU D 20130502 000000 1 465.8500000
XAU D 20130503 000000 1 470.2000000
XAU D 20130504 000000 1 470.2000000
XAU D 20130506 000000 1 469.0500000
XAU D 20130507 000000 1 451.6500000
XAU D 20130508 000000 1 472.9000000
XAU D 20130509 000000 1 456.3500000
XAU D 20130510 000000 1 447.8000000
XAU D 20130511 000000 1 447.8000000
XAU D 20130513 000000 1 429.8500000
XAU D 20130514 000000 1 424.7000000
XAU D 20130515 000000 1 392.6300000
XAU D 20130516 000000 1 387.0200000
XAU D 20130517 000000 1 359.6000000
XAU D 20130518 000000 1 359.6000000
XAU D 20130519 000000 1 358.7000000
XAU D 20130520 000000 1 393.7500000
XAU D 20130521 000000 1 375.2000000
XAU D 20130522 000000 1 369.6000000
XAU D 20130523 000000 1 390.4000000
XAU D 20130524 000000 1 386.2000000
XAU D 20130525 000000 1 386.2000000
XAU D 20130527 000000 1 393.8000000
XAU D 20130528 000000 1 380.0000000
XAU D 20130529 000000 1 393.3000000
XAU D 20130530 000000 1 412.4500000
XAU D 20130531 000000 1 387.8100000
XAU D 20130601 000000 1 387.8100000
XAU D 20130603 000000 1 410.9500000
XAU D 20130604 000000 1 398.4500000
XAU D 20130605 000000 1 400.8500000
XAU D 20130606 000000 1 413.4000000
XAU D 20130607 000000 1 384.1000000
XAU D 20130608 000000 1 384.1000000
XAU D 20130610 000000 1 386.0300000
XAU D 20130611 000000 1 377.9800000
XAU D 20130612 000000 1 385.5000000
XAU D 20130613 000000 1 385.7300000
XAU D 20130614 000000 1 391.0000000
XAU D 20130615 000000 1 391.0000000
XAU D 20130617 000000 1 384.9300000
XAU D 20130618 000000 1 361.1800000
XAU D 20130619 000000 1 348.3000000
XAU D 20130620 000000 1 275.6600000
XAU D 20130621 000000 1 297.9000000
XAU D 20130622 000000 1 297.9000000
XAU D 20130624 000000 1 281.5600000
XAU D 20130625 000000 1 277.1500000
XAU D 20130626 000000 1 222.1600000
XAU D 20130627 000000 1 200.2000000
XAU D 20130628 000000 1 234.8000000
XAU D 20130629 000000 1 234.8000000
XAU D 20130701 000000 1 249.1400000
XAU D 20130702 000000 1 241.7500000
XAU D 20130703 000000 1 251.4000000
XAU D 20130704 000000 1 249.4700000
XAU D 20130705 000000 1 222.9300000
XAU D 20130706 000000 1 222.9300000
XAU D 20130708 000000 1 236.1000000
XAU D 20130709 000000 1 251.0300000
XAU D 20130710 000000 1 261.4200000
XAU D 20130711 000000 1 285.5500000
XAU D 20130712 000000 1 284.2000000
XAU D 20130713 000000 1 284.2000000
XAU D 20130715 000000 1 284.2500000
XAU D 20130716 000000 1 292.7000000
XAU D 20130717 000000 1 274.2500000
XAU D 20130718 000000 1 284.1000000
XAU D 20130719 000000 1 295.9000000
XAU D 20130720 000000 1 295.9000000
XAU D 20130722 000000 1 335.5000000
XAU D 20130723 000000 1 347.6000000
XAU D 20130724 000000 1 318.9400000
XAU D 20130725 000000 1 325.2200000
XAU D 20130726 000000 1 333.2000000
XAU D 20130727 000000 1 333.2000000
XAU D 20130728 000000 1 332.8000000
XAU D 20130729 000000 1 325.7700000
XAU D 20130730 000000 1 319.6600000
XAU D 20130731 000000 1 322.4000000
XAU D 20130801 000000 1 308.5000000
XAU D 20130802 000000 1 313.0000000
XAU D 20130803 000000 1 313.0000000
XAU D 20130805 000000 1 302.4300000
XAU D 20130806 000000 1 282.0500000
XAU D 20130807 000000 1 287.1800000
XAU D 20130808 000000 1 312.5000000
XAU D 20130809 000000 1 314.0000000
XAU D 20130810 000000 1 314.0000000
XAU D 20130812 000000 1 334.2500000
XAU D 20130813 000000 1 319.8800000
XAU D 20130814 000000 1 330.3700000
XAU D 20130815 000000 1 365.0000000
XAU D 20130816 000000 1 376.0000000
XAU D 20130817 000000 1 376.0000000
XAU D 20130819 000000 1 366.1000000
XAU D 20130820 000000 1 370.7500000
XAU D 20130821 000000 1 363.2700000
XAU D 20130822 000000 1 375.5000000
XAU D 20130823 000000 1 397.1000000
XAU D 20130824 000000 1 397.1000000
XAU D 20130826 000000 1 404.6500000
XAU D 20130827 000000 1 416.2500000
XAU D 20130828 000000 1 417.4500000
XAU D 20130829 000000 1 407.8500000
XAU D 20130830 000000 1 395.2000000
XAU D 20130831 000000 1 395.2000000
XAU D 20130902 000000 1 391.9500000
XAU D 20130903 000000 1 411.8500000
XAU D 20130904 000000 1 386.5000000
XAU D 20130905 000000 1 368.8500000
XAU D 20130906 000000 1 389.1500000
XAU D 20130907 000000 1 390.8000000
XAU D 20130909 000000 1 386.6000000
XAU D 20130910 000000 1 364.1000000
XAU D 20130911 000000 1 363.6900000
XAU D 20130912 000000 1 341.4700000
XAU D 20130913 000000 1 323.0000000
XAU D 20130914 000000 1 327.1000000
XAU D 20130916 000000 1 308.9000000
XAU D 20130917 000000 1 309.9000000
XAU D 20130918 000000 1 366.6000000
XAU D 20130919 000000 1 364.8500000
XAU D 20130920 000000 1 325.3500000
XAU D 20130921 000000 1 325.0000000
XAU D 20130923 000000 1 320.6000000
XAU D 20130924 000000 1 322.5900000
XAU D 20130925 000000 1 333.5200000
XAU D 20130926 000000 1 323.2000000
XAU D 20130927 000000 1 335.4000000
XAU D 20130928 000000 1 335.8000000
XAU D 20130930 000000 1 327.4000000
XAU D 20131001 000000 1 289.7000000
XAU D 20131002 000000 1 315.9500000
XAU D 20131003 000000 1 317.2000000
XAU D 20131004 000000 1 310.2000000
XAU D 20131005 000000 1 309.9000000
XAU D 20131007 000000 1 322.1000000
XAU D 20131008 000000 1 319.4600000
XAU D 20131009 000000 1 306.1300000
XAU D 20131010 000000 1 287.2700000
XAU D 20131011 000000 1 270.0700000
XAU D 20131012 000000 1 271.8000000
XAU D 20131014 000000 1 272.5600000
XAU D 20131015 000000 1 281.6100000
XAU D 20131016 000000 1 279.7600000
XAU D 20131017 000000 1 319.7500000
XAU D 20131018 000000 1 314.5500000
XAU D 20131019 000000 1 315.9000000
XAU D 20131021 000000 1 315.4000000
XAU D 20131022 000000 1 340.1100000
XAU D 20131023 000000 1 333.0000000
XAU D 20131024 000000 1 345.9200000
XAU D 20131025 000000 1 351.0000000
XAU D 20131026 000000 1 351.9000000
XAU D 20131028 000000 1 352.6000000
XAU D 20131029 000000 1 344.6300000
XAU D 20131030 000000 1 342.5000000
XAU D 20131031 000000 1 323.5400000
XAU D 20131101 000000 1 315.3600000
XAU D 20131102 000000 1 315.2000000
XAU D 20131104 000000 1 313.9000000
XAU D 20131105 000000 1 310.6000000
XAU D 20131106 000000 1 316.9500000
XAU D 20131107 000000 1 305.7000000
XAU D 20131108 000000 1 285.4000000
XAU D 20131109 000000 1 288.1500000
XAU D 20131111 000000 1 283.5700000
XAU D 20131112 000000 1 265.9000000
XAU D 20131113 000000 1 274.0400000
XAU D 20131114 000000 1 285.7000000
XAU D 20131115 000000 1 288.1000000
XAU D 20131116 000000 1 289.8000000
XAU D 20131118 000000 1 271.4000000
XAU D 20131119 000000 1 274.6000000
XAU D 20131120 000000 1 241.9000000
XAU D 20131121 000000 1 243.2000000
XAU D 20131122 000000 1 242.4000000
XAU D 20131123 000000 1 242.7000000
XAU D 20131125 000000 1 251.4300000
XAU D 20131126 000000 1 242.3000000
XAU D 20131127 000000 1 239.7600000
XAU D 20131128 000000 1 247.2000000
XAU D 20131129 000000 1 251.3300000
XAU D 20131130 000000 1 251.4000000
XAU D 20131202 000000 1 219.2700000
XAU D 20131203 000000 1 222.3000000
XAU D 20131204 000000 1 246.4800000
XAU D 20131205 000000 1 227.7600000
XAU D 20131206 000000 1 225.2700000
XAU D 20131207 000000 1 228.5500000
XAU D 20131209 000000 1 239.2400000
XAU D 20131210 000000 1 259.8300000
XAU D 20131211 000000 1 253.1200000
XAU D 20131212 000000 1 226.8100000
XAU D 20131213 000000 1 235.7500000
XAU D 20131214 000000 1 238.4000000
XAU D 20131216 000000 1 243.0000000
XAU D 20131217 000000 1 230.6900000
XAU D 20131218 000000 1 233.1600000
XAU D 20131219 000000 1 195.9400000
XAU D 20131220 000000 1 202.2600000
XAU D 20131221 000000 1 202.8000000
XAU D 20131223 000000 1 197.9000000
XAU D 20131224 000000 1 204.4500000
XAU D 20131225 000000 1 204.3500000
XAU D 20131226 000000 1 211.6200000
XAU D 20131227 000000 1 213.4000000
XAU D 20131228 000000 1 212.6000000
XAU D 20131230 000000 1 201.7900000
XAU D 20131231 000000 1 201.1000000
XAU D 20140101 000000 1 205.3000000
XAU D 20140102 000000 1 225.1900000
XAU D 20140103 000000 1 237.6300000
XAU D 20140104 000000 1 236.7500000
XAU D 20140106 000000 1 240.0600000
XAU D 20140107 000000 1 230.6600000
XAU D 20140108 000000 1 223.1300000
XAU D 20140109 000000 1 228.3900000
XAU D 20140110 000000 1 244.8800000
XAU D 20140111 000000 1 248.0500000
XAU D 20140113 000000 1 253.1100000
XAU D 20140114 000000 1 242.6000000
XAU D 20140115 000000 1 238.4000000
XAU D 20140116 000000 1 241.4000000
XAU D 20140117 000000 1 252.4000000
XAU D 20140118 000000 1 253.6900000
XAU D 20140120 000000 1 253.7200000
XAU D 20140121 000000 1 242.6600000
XAU D 20140122 000000 1 239.5600000
XAU D 20140123 000000 1 263.8000000
XAU D 20140124 000000 1 265.6900000
XAU D 20140125 000000 1 269.6900000
XAU D 20140127 000000 1 252.0000000
XAU D 20140128 000000 1 251.5000000
XAU D 20140129 000000 1 265.1000000
XAU D 20140130 000000 1 244.3000000
XAU D 20140131 000000 1 240.8500000
XAU D 20140201 000000 1 243.9400000
XAU D 20140203 000000 1 257.2900000
XAU D 20140204 000000 1 253.6000000
XAU D 20140205 000000 1 258.8000000
XAU D 20140206 000000 1 257.3100000
XAU D 20140207 000000 1 267.1300000
XAU D 20140208 000000 1 266.8500000
XAU D 20140209 000000 1 266.8500000
XAU D 20140210 000000 1 274.7000000
XAU D 20140211 000000 1 291.5000000
XAU D 20140212 000000 1 291.8400000
XAU D 20140213 000000 1 300.4200000
XAU D 20140214 000000 1 319.7500000
XAU D 20140215 000000 1 318.3000000
XAU D 20140217 000000 1 328.5000000
XAU D 20140218 000000 1 323.4500000
XAU D 20140219 000000 1 315.1600000
XAU D 20140220 000000 1 320.7000000
XAU D 20140221 000000 1 324.1000000
XAU D 20140222 000000 1 323.9500000
XAU D 20140224 000000 1 337.6000000
XAU D 20140225 000000 1 342.8000000
XAU D 20140226 000000 1 329.0400000
XAU D 20140227 000000 1 329.1000000
XAU D 20140228 000000 1 324.4100000
XAU D 20140301 000000 1 324.9000000
XAU D 20140303 000000 1 350.8000000
XAU D 20140304 000000 1 336.5100000
XAU D 20140305 000000 1 337.4000000
XAU D 20140306 000000 1 350.5000000
XAU D 20140307 000000 1 338.5700000
XAU D 20140308 000000 1 339.0800000
XAU D 20140309 000000 1 339.7000000
XAU D 20140310 000000 1 339.6000000
XAU D 20140311 000000 1 347.0700000
XAU D 20140312 000000 1 367.1000000
XAU D 20140313 000000 1 371.6000000
XAU D 20140314 000000 1 381.0300000
XAU D 20140315 000000 1 381.4000000
XAU D 20140317 000000 1 365.9800000
XAU D 20140318 000000 1 354.9800000
XAU D 20140319 000000 1 328.8800000
XAU D 20140320 000000 1 326.9100000
XAU D 20140321 000000 1 333.0100000
XAU D 20140322 000000 1 333.3000000
XAU D 20140323 000000 1 334.2000000
XAU D 20140324 000000 1 309.0000000
XAU D 20140325 000000 1 311.6800000
XAU D 20140326 000000 1 301.0900000
XAU D 20140327 000000 1 292.5000000
XAU D 20140328 000000 1 292.7200000
XAU D 20140329 000000 1 293.7000000
XAU D 20140331 000000 1 283.2500000
XAU D 20140401 000000 1 280.4300000
XAU D 20140402 000000 1 289.5000000
XAU D 20140403 000000 1 285.8000000
XAU D 20140404 000000 1 303.2000000
XAU D 20140405 000000 1 302.7000000
XAU D 20140407 000000 1 296.3200000
